permit_number,permit_type_descr,permit_subtype_descr,date_entered,date_issued,construction_cost,address,city,state,zip,contact,ivr_tracking_number,purpose,lat,lon,category,type_subtype
2020017359,Building Residential - New,Single Family Residence,2020-03-17,2020-04-30,187922.0,921  MULBERRY HILL PL,ANTIOCH,TN,37013,TRENDMARK CONSTRUCTION LLC,3785584,"Res Pud. Sidewalk requirements to be determined by Planning. 

To construct a new single family residence at 1550 sq ft, garage at 420 sf and porches at 252 sq ft.. . Minimum 5 ft side setbacks, minimum 20' ft rear setback, 20 ft minimum average front setback. .. Must comply with Plat  20190325 0026968 and all easements. . Pursuant # 2006-1263  Metro Code of Laws, I (holder OF permit)   hereby certify that all construction & demolition waste generated by any & all activities governed by this permit shall be disposed of in an approved landfill. Further, I certify that no construction & demolition waste shall be stored on the property in violation of any provision of Metro Code.; For every 30 feet of street frontage, or fraction thereof, one 2 inch caliper tree as listed in the Urban Forestry approved tree list shall be planted on the subject property. For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835.  No more than three signs are required.",36.070044,-86.655415,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020017959,Building Residential - New,Single Family Residence,2020-03-19,2020-04-30,187922.0,933  MULBERRY HILL PL,ANTIOCH,TN,37013,TRENDMARK CONSTRUCTION LLC,3787867,"Res PUD, Planning to review/approve prior to permit issuance. Single family residence with 1550 sq ft of living, 486 sq ft garage, and 228 sq ft Must comply with BL2003-1461 and easements on parcel. 20 ft platted front setback, 20 ft rear setback and 5 ft side setbacks.
Sidewalk requirements to be determined by Planning.
For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835.  No more than three signs are required.",36.070101,-86.65535899999999,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2019053081,Building Commercial - New,"Multifamily, Tri-Plex, Quad, Apartments",2019-09-04,2020-04-30,1425001.0,350  OLD HICKORY BLVD  6101-6102,NASHVILLE,TN,37221,CONSTRUCTION ENTERPRISES INC,3708408,"buildings 6100-6600 3882 sq.ft. each  MUST COMPLY WITH SPECIFIC PLAN (SP)2015SP-113-002�
POC ROSS KIRBY 678-506-8863",36.089964,-86.920815,Commercial,"TYPE: Building Commercial - New SUBTYPE: Multifamily, Tri-Plex, Quad, Apartments"
2019068543,Building Commercial - New,"Warehouse, Storage S-1",2019-11-07,2020-04-30,915616.0,917  MYATT INDUSTRIAL DR,MADISON,TN,37115,K & J ASSOCIATES INC,3730400,"construct 12,000 sq.ft. warehouse building with office space for MYATT INDUSTRIAL 
POC JUSTIN GROOVES 615-308-1371
Sidewalks ARE required for this project because this parcel is within the USD.
You are eligible to contribute to the Pedestrian Benefit Zone in-lieu of construction, provided that there is not a substandard sidewalk on the property, existing sidewalk on the block face or proposed sidewalk on the block face. To help determine whether there is existing or proposed sidewalk on the block face, use the sidewalk and open building permit information. Open building permits will require additional research",36.280409999999996,-86.68958,Commercial,"TYPE: Building Commercial - New SUBTYPE: Warehouse, Storage S-1"
2019050368,Building Commercial - New,"Multifamily, Tri-Plex, Quad, Apartments",2019-08-21,2020-04-30,7079455.0,350  OLD HICKORY BLVD,NASHVILLE,TN,37221,CONSTRUCTION ENTERPRISES INC,3704227,"construct building 3000 60,302 sq.ft.  �BELLEVUE RESIDENTIAL COMMUNITY� �.SPECIFIC PLAN (SP) BL2015-86� � THE PROJECT INCLUDES APPROXIMATELY 323 �FOR-RENT� MULTI-FAMILY RESIDENTIAL APARTMENT UNITS � �THERE WILL BE (3) 4/5 SPLIT-STORY WOOD-FRAMED BUILDINGS, AND (6) DETACHED GARAGES WITH CARRIAGE UNITS ABOVE� �THE AMENITY SPACE (LEASING, CLUBHOUSE, FITNESS, ETC.) WILL BE HOUSED IN ONE OF THE 4/5 SPLIT-STORY BUILDINGS AND INCLUDE APPROXIMATELY 8,500 SF� �SURFACE PARKING WILL BE PROVIDED ALONG WITH 36 BAY GARAGE SPACES� �RESIDENTIAL AMENITIES INCLUDE A POOL, FITNESS, CLUBROOM, PACKAGE PARCEL ROOM AND LEASING. ANCILLARY BUILDINGS INCLUDE A TRASH ENCLOSURE AND CAR WASH BUILDING� ...MUST COMPLY WITH SPECIFIC PLAN (SP)2015SP-113-002�",36.089964,-86.920815,Commercial,"TYPE: Building Commercial - New SUBTYPE: Multifamily, Tri-Plex, Quad, Apartments"
2020023441,Building Residential - New,Detached Accessory Dwelling Unit,2020-04-14,2020-04-30,58195.0,1713B  ASHWOOD AVE,NASHVILLE,TN,37212,"GRIFFITH & FAY CONSTRUCTION, LLC",3802019,"RECIEVED THE RESTRICTIVE COVENANT FOR A DETACHED DWELLING  202000421-0041906... to construct 480SF detached accessory dwelling with 110SF porch to the rear of existing single family residence. not to be over any easements.
MUST COMPLY WITH HCN2020019891

***PURSUANT TO ORDINANCE NO 2008-1263 of the Metropolitan Code of Laws, I , holder of this permit, hereby certify that all construction and demolition waste generated by any and all activities governed by this permit shall be disposed of in an approved landfill.  Further, I certify that no construction or demolition waste shall be stored on the property in violation of any provisions of the Metropolitan Code. For every 30 feet of street frontage, or fraction thereof, one 2 inch caliper tree as listed in the Urban Forestry approved tree list shall be planted on the subject property. 
For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835.  No more than three signs are required.***",36.128591,-86.79741800000001,Residential,TYPE: Building Residential - New SUBTYPE: Detached Accessory Dwelling Unit
2019073018,Building Residential - New,Single Family Residence,2019-11-27,2020-04-30,265291.0,215  NUNLEY DR,NASHVILLE,TN,37211,"WOODFORD CONSTRUCTION, LLC",3736554,"to construct a single family residence with 2355 sf living area, 678 sf attached garage and 342 sf porch areas.  35' min front s/b; 5' min side s/b; 20' min rear s/b.  must comply with tree regulations one new two inch tree for every 30' road frontage.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",36.092985999999996,-86.720363,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2019052952,Building Commercial - New,"Multifamily, Tri-Plex, Quad, Apartments",2019-09-03,2020-04-30,5400400.0,350  OLD HICKORY BLVD  5000 B,NASHVILLE,TN,37221,CONSTRUCTION ENTERPRISES INC,3708219,"Bldg 5000D part of bldg 5000...46,000 sq.ft. MUST COMPLY WITH SPECIFIC PLAN (SP)2015SP-113-002�
POC ROSS KIRBY 678-506-8863",36.089964,-86.920815,Commercial,"TYPE: Building Commercial - New SUBTYPE: Multifamily, Tri-Plex, Quad, Apartments"
2020023733,Building Residential - New,Single Family Residence,2020-04-15,2020-04-29,346019.0,1100  LIPSCOMB DR,NASHVILLE,TN,37204,BUILD NASHVILLE LLC,3802655,"to construct 3846SF single family residence with 492SF garage and 350Sf porches. 10' min. left side setback, 40' min. right side setback, 20' min. rear setback, front setback at 52.6' per avg. unit 1 of 2. lot coverage is 2854SF of max 9615SF lot coverage. not to be over any easements. Max height 3 stories or 35�8 .
***PURSUANT TO ORDINANCE NO 2008-1263 of the Metropolitan Code of Laws, I , holder of this permit, hereby certify that all construction and demolition waste generated by any and all activities governed by this permit shall be disposed of in an approved landfill.  Further, I certify that no construction or demolition waste shall be stored on the property in violation of any provisions of the Metropolitan Code* For every 30 feet of street frontage, or fraction thereof, one 2 inch caliper tree as listed in the Urban Forestry approved tree list shall be planted on the subject property.*
For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835.  No more than three signs are required.***",36.09237,-86.796351,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020008271,Building Residential - New,Single Family Residence,2020-02-06,2020-04-29,352031.0,2623  BARCLAY DR,NASHVILLE,TN,37206,"BRADLEY, DOUGLAS H",3757581,"parent parcel is map 83-12 parcel 192, is zoned R10, contains 18,018 sf lot area and is in a pre 1984 recorded subdivision.  this permit to construct unit B of proposed horizonal property line regime duplex with 3125 sf living area, 628 sf attached garage, 425 sf deck/porch areas and 701 sf u/f basement.  units detached.  max allowed height is 43.5'.  min required distance between structures is 6' min with no bump outs.  40' min front s/b; 40' min side street s/b; 5' min interior side s/b; 20' min rear s/b.  must comply with tree regulations one new two inch tree for every 30' road frontage.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.  must comply fully with metro council bills 2014-725 and 2014-770.",36.176035999999996,-86.719131,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020008262,Building Residential - New,Single Family Residence,2020-02-06,2020-04-29,352031.0,2621  BARCLAY DR,NASHVILLE,TN,37206,"BRADLEY, DOUGLAS H",3757573,"parent parcel is map 83-12 parcel 192, is zoned R10, contains 18018 sf lot area and is in a pre 1984 recorded subdivision.  this permit to construct unit A of proposed horizonal property line regime duplex with 3125 sf living area, 628 sf attached garage, 425 sf deck/porch areas and 701 sf u/f basement area.  max allowed height is 43.5'.  units detached.  min required distance between structures is 6' min with no bump outs.  corner lot.  40' min front s/b; 40' min side street s/b; 5' min interior side s/b; 20' min rear s/b.  must comply with tree regulations one new two inch tree for every 30' road frontage.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.  must comply fully with metro council bills 2014-725 and 2014-770.",36.176077,-86.719123,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020023850,Building Residential - New,Single Family Residence,2020-04-15,2020-04-29,275942.0,2106  SHERIDAN RD,NASHVILLE,TN,37206,CITY LIMITS CONSTRUCTION,3802911,"parent parcel is map 72-16 parcel 289, is zoned R10, contains 13,280 sf lot area and is in a pre 1984 recorded subdivision.  this permit to construct unit B of proposed horizonal property line regime duplex with 2276 sf living area, 433 sf attached garage and 143 sf porch areas.  units detached.  min required distance between structures is 6' min with no bump outs.  min required distance between structures is 6' min with no bump outs.  40' min front s/b; 5' min side s/b; 20' min rear s/b.  must comply with tree regulations one new two inch tree for every 30' road frontage.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.  must comply fully with metro council bills 2014-725 and 2014-770.",36.193127000000004,-86.715632,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020023839,Building Residential - New,Single Family Residence,2020-04-15,2020-04-29,275942.0,2104  SHERIDAN RD,NASHVILLE,TN,37206,CITY LIMITS CONSTRUCTION,3802873,"parent parcel is map 72-16 parcel 289, is zoned R10, contains 13,280 sf lot area and is in a pre 1984 recorded subdivision.  this permit to construct unit A of proposed horizonal property line regime duplex with 2276 sf living area, 433 sf attached garage and 133 sf porch areas.  units detached.  max allowed height is 44.1'.  min required distance between structures is 6' min with no bump outs.  40' min front s/b; 5' min side s/b; 20' min rear s/b.  must comply with tree regulations one new two inch tree for every 30' road frontage.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.  must comply fully with metro council bills 2014-725 and 2014-770.",36.193169,-86.716215,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020025607,Building Residential - New,Single Family Residence,2020-04-22,2020-04-29,276306.0,213  HERMITAGE POINT DR,HERMITAGE,TN,37076,RUBIN GROUP LLC,3807383,"New construction of a single family residence with approximately 2276 sf living space, 414 sf garage, and 295 sf porch.  20' min front s/b; 5' min side s/b; 20' min rear s/b.  must comply with tree regulations one new two inch tree for every 30' road frontage.  for every 50' site frontage, a 24  x 36  d/f sign must be placed in English and Spanish with information in regards to metro council bill 2017-835.",36.165849,-86.59808199999999,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
2020023740,Building Residential - New,Single Family Residence,2020-04-15,2020-04-29,445921.0,1102  LIPSCOMB DR,NASHVILLE,TN,37204,BUILD NASHVILLE LLC,3802664,"to construct 3678SF single family residence with 451SF garage and 360Sf porches. 10' min. left side setback, 40' min. right side setback, 20' min. rear setback, front setback at 52.6' per avg. unit 1 of 2. lot coverage is 3307SF of max 9615SF lot coverage. not to be over any easements. Max height 3 stories or 34�5 .
***PURSUANT TO ORDINANCE NO 2008-1263 of the Metropolitan Code of Laws, I , holder of this permit, hereby certify that all construction and demolition waste generated by any and all activities governed by this permit shall be disposed of in an approved landfill.  Further, I certify that no construction or demolition waste shall be stored on the property in violation of any provisions of the Metropolitan Code* For every 30 feet of street frontage, or fraction thereof, one 2 inch caliper tree as listed in the Urban Forestry approved tree list shall be planted on the subject property.*
For every 50 feet of site frontage, a double-sided sign 24� x 36� in size must be posted in English and Spanish that contains the information required by Ordinance No. 2017-835.  No more than three signs are required.***",36.091572,-86.796797,Residential,TYPE: Building Residential - New SUBTYPE: Single Family Residence
